Nombre para mostrar;Clr Clb Newucmdb;Clr Service Code;Subtipo;Grupo de administración de configuración;Clr Istatus;Título;Comentarios;Clr Arr Location;Fecha y hora de modificación del sistema
"V38-BPOPULA";"false";"bpp1376";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Firewall Centralizado Datacenter - VDOM 38 FW Chasis Fortinet";"";"22/09/20 10:46:59"
"V204-VELEZ(fw_central_eyn02-n3)";"true";"UEV0158";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"INTERNET DEDICADO TELMEX";"SOP COM CORP // BOGOTA // DC TRIARA //INTERNET DEDICADO 60 MB  //";"";"20/04/23 18:02:36"
"FG4H0ETB20901329(fw_fdn0054_fw-ventolini)";"true";"FDN0074";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP // BOGOTA // DATA CENTER TRIARA // SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD)";"TRIARA\BUNKER3\W23(AB)\4";"17/11/22 01:19:50"
"VNPSOLIDARIA (fw-inverfas2)";"false";"isa0073";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"TRIARA  servicio de implementación y administración de VPNs así: VPN site to site Cantidad 50 VPN Client to site Cantidad 100.  Se presta el Servicio sobre el  Firewall fortinet 200D en HA  que se va a implementar.";"";"19/08/20 23:16:46"
"V37-BolsValProD (mithrandir)";"false";"vdi0165";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"vpn";"VPN: Site to Site Nice NIM - Grabación HA";"";"22/04/20 10:08:08"
"allot_din0247_ssg600_dian-principal";"false";"din0247";"Others";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"ADMÓN ANCHO DE BANDA TELMEX";"SEDE CENTRAL - ALLOT";"";"20/11/20 23:31:26"
"fw-cobos_triara1";"true";"LQHZ027";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP//CORREO//FIREWALL EN CLIENTE//TRIARA//BOGOTÁ";"";"23/03/23 01:01:48"
"BODYTECH2";"false";"ird0126";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOAV CORPORATIVO - PROYECTO   HOSTING-FIREWALL CENTRALIZADO DEDICADO  No. Servicio: IRD0126";"TRIARA\BUNKER1\C6(AB)\6";"12/07/22 22:48:16"
"V02-CharlesBack@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"hoa0010";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"hoteles charleston s.a - firewall centralizado internet dedi";"No Administrado por CLARO //HOTELES CHARLESTON S.A - FIREWALL CENTRALIZADO  INTERNET DEDICADO HOSTING IDV: 1809744";"";"22/04/20 10:08:09"
"V21-DATACENTER (fw-chasis-bk3)";"false";"dae0080";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Firewall centralizado: servicio UTM";"";"";"22/04/20 10:08:09"
"FW-InfraestructuraDC_B2(fw-infraestructuradc_b2)";"true";"TFM1254";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI - FIREWALL PLATAFORMA SEGURIDAD";"TRIARA\BUNKER2\V22(AB)\11 TRIARA\BUNKER2\V22(AB)\10";"10/06/22 12:18:34"
"univ_uli0236_37_292_61-62";"true";"ULI0292";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // BOGOTÁ - CARRERA 70A NO. 53-40 // FIREWALL EN CLIENTE //";"SEDE CLIENTE";"26/08/22 09:55:29"
"V64-INLAND";"false";"kfrc003";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP /  BOGOTA /  TRIARA /  FIREWALL CENTRALIZADO 10MB  KFRC003";"";"28/05/21 03:32:31"
"fw-eltiempo1.eltiempo.com.co";"true";"TMP0287";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // SAP 6000011557 // FW EL TIEMPO CEET";"SEDE CLIENTE";"08/06/22 09:53:35"
"fw-infraestructuradc_b2";"true";"TFM1254";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI - FIREWALL PLATAFORMA SEGURIDAD";"TRIARA\BUNKER2\V22(AB)\11 TRIARA\NODO2\G6(AB)\8 TRIARA\BUNKER2\V22(AB)\10 TRIARA\NODO2\G6(AB)\9";"08/09/22 09:29:54"
"Hefesto";"false";"tfm0380";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"CI_SERVICIO DE FIREWALL CENTRALIZADO 2 Ortezal";"ORTEZAL\BUNKER1\AO13(AB)\40 ORTEZAL\BUNKER1\AO13(AB)\41";"16/12/20 14:19:35"
"V05-EPISOLBCK (fw-cloud_aval_ortezal_ad12)";"false";"eyq0123";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FIREWALL DEDICADO AVAL - Con IPS  - 20 (Mbps) - ORTEZAL";"";"22/04/20 10:08:10"
"furl-virtual-machine";"true";"TFM1378";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI - Reporting Server (CA BOXI)";"CLT222_TRI_INT_INFRAESTRUCTURA | Virtualization Layer Software (d-tfm2944-gae15-0209-ch121v5)";"24/04/23 01:13:55"
"FW-HACEB1";"true";"IHA0011";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // BOGOTA - DATACENTER TRIARA  // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"TRIARA\BUNKER4\AS13(AB)\37";"29/09/22 01:01:11"
"V190-HSJI";"false";"evn0057";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO// BOGOTA // TRIARA // FIREWALL CENTRALIZADO // 5 MBPS";"";"28/05/21 03:30:17"
"V43-CRYSTALWAF@FG3K1B3I11700698 (mithrandir)";"false";"fmn0186";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"";"22/04/20 10:08:11"
"fw-fanalca-gzm0038-039-382-gzm0267";"false";"gzm0267";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BUENAVENTURA //CALLE 1 # 7A-71SUPERMOTOS DE CALI //FIREWALL EN CLIENTE //";"SEDE CLIENTE_FANALCA";"18/04/22 03:35:58"
"FW_SANAUTOS1";"true";"SANAU67";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // BOGOTA // TRIARA  // FIREWALL CENTRALIZADO //AUTOMATICO MASIVO INCIDENTES";"TRIARA\BUNKER4\AK25(AB)\21";"17/11/22 01:19:36"
"fw_axa_barranquilla";"true";"SGX0061";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // BARRANQUILLA // KRA 53 76 -239 // FIREWALL";"";"11/04/23 01:03:20"
"Análisis y Gestión de Vulnerabilidades";"false";"";"Infrastructure Service";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"";"";"";"20/01/20 12:02:14"
"V02-CiberGes (mgmtvpnnodo2)";"false";"ccsas17";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"No Administrado por CLARO //managed vpn";"";"19/08/20 23:17:24"
"sec_bio_th2";"false";"tgs0028";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOAV CORP//tráfico de red WAN e internet // Este incidente reemplaza el 4882560 OT 4884800";"";"06/12/21 03:49:30"
"V42-Redeback@FG3K1B3I11700698 (mithrandir)";"false";"rmc0740";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"SOP COMERCIAL CORP//SAP6000010172//FIREWALL DE 2M";"";"22/04/20 10:08:12"
"V077-BPOPUL";"false";"bpp2413";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"***DEMO***// SOP COM CORP // CORREO // BOGOTA // DATACENTER CLARO // / PILOTO SIAF // FIREWALL CENTRALIZADO // ***DEMO***";"";"27/05/21 03:30:46"
"FGT30E5619055464(fw_zzpp037_fw-burica-zzpp049-16-24-zzpp037)";"true";"ZZPP037";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Cali //AVENIDA 5AN N° 26-17 // FIREWALL EN CLIENTE //5 MBPS   ZZPP037";"";"08/06/22 10:00:01"
"faz_ortezal";"false";"isa0003";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Firewall dedicado";"TRIARA\BUNKER1\U27(AB)\27";"09/05/22 03:36:29"
"FGT30E5619078535(fw_zzpp042_fw-burica-zzpp013_52_19-zzzpp042)";"true";"ZZPP042";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Barranquilla //CARRERA 51B N° 79-348 // FIREWALL EN CLIENTE //5 MBPS";"";"08/06/22 10:00:43"
"V16-ALFA(fw-cloud_aval_triara-aw13)";"true";"SAS0108";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO// CORREO BOGOTA // FW 10MBPS // FW 10MBPS // FIREWALL CENTRALIZADO //";"";"27/04/22 16:12:01"
"V13-BBOGOTA";"false";"tfm2229";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"MV - CISCO - UNITY CONNECTION - APP - CLUSTER - PRD";"";"06/12/21 03:32:13"
"fw_corporinoquia-yopal";"false";"exg0007";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM PYME // YOPAL // CARRERA 23 NO. 18-31 // FIREWALL EN CLIENTE";"SEDE CLIENTE-YOPAL";"03/05/22 03:36:25"
"V17-FIDUPOP";"false";"fdp0211";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERICAL CORPO // CORREO //  BOGOTA//TRIARA FW DLP//FIREWALL CENTRALIZADO //";"";"28/05/21 03:31:17"
"V44-ASEOCAPSYS@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"csp0031";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO //  BOGOTA TRIARA // FIREWALL";"";"22/04/20 10:08:16"
"FW-GUACIMO1";"false";"wzzm004";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP// BOGOTA // DATACENTER TRIARA // FIREWALL EN CLIENTE  FORTINET 40 F  // SIN INFO TCL";"";"21/03/23 14:30:52"
"FW-SSANGYONG2";"false";"smcol46";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // BOGOTA // DATACENTER ORTEZAL  //  FIREWALL CENTRALIZADO";"ORTEZAL\BUNKER1\AV19(AB)\24";"26/04/22 23:46:22"
"FW-SPN-Ortezal(fw-spn-triara)";"true";"SQH0121";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOAV CORPORATIVO//MAIL//Firewall Fortinet 300 C Ortezal";"ORTEZAL\BUNKER1\AC12(AB)\9";"26/08/22 09:57:03"
"V15-SAIN";"false";"sns0021";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOAV-FIREWALL TELMEX / Firewall Administrado Centralizado Dedicado + IPS 5Mbps";"";"03/09/20 23:06:30"
"FW-ICAP1";"false";"cim0069";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"";"11/05/20 22:40:34"
"V147-VIVA1A(fw_central_eyn02-n3)";"true";"VAK0190";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL CENTRALIZADO // TRIARA - BOGOTA";"";"27/04/22 16:15:22"
"V03-CONVIAL";"false";"kqq0010";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // SAP 6000008947 // BOGOTÁ TRIARA   // FIREWALL";"";"24/12/21 11:55:34"
"FW_BURICA_PRIN2";"false";"zzpp031";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO // CALI // CARRERA 1 N° 47-58 // FIREWALL EN CLIENTE BACKUP // 120 MBPS";"";"09/03/22 03:33:20"
"V02-Dest-Seguro (fw-chasis-bk3)";"false";"dee0028";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall centralizado";"Firewall Centralizado : Dedicado Nuevo VDOM 47";"";"22/04/20 10:08:16"
"fw_sgx0068_axa_monteria";"true";"SGX0068";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // MONTERIA // CARRERA 4 NO 26-46 LOCAL 4 // FIREWALL";"SEDE CLIENTE";"03/11/22 12:04:05"
"V02-COMTOR";"false";"tfm2195";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"";"";"22/09/20 10:47:01"
"fw-fiduagraria1.agraria.loc";"true";"SFD0135";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL // CORREO // BOGOTA // DATACENTER TRIARA // FIREWALL EN CLIENTE";"TRIARA\BUNKER2\U6(AB)\16 TRIARA\BUNKER2\T6(AB)\32";"22/04/23 01:43:54"
"V45-SBOLIVARBCK@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"scb0300";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"CONTROL DE NAVEGACIÓN TELMEX";"SOP COMERCIAL CORP // CORREO //  BOGOTA // AV CALLE 26 N° 69 – 76 EDIFICIO ELEMENTO TORRE 1 PISOS 12 // CONTROL DE NAVEGACIÓN SOLUCIONES BOLIVAR // CONTROL DE NAVEGACIÓN // 150M ";"";"22/04/20 10:08:17"
"V19-ASISBOL0 (fw-chasis-bk4)";"false";"becoo14";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"";"";"19/08/20 23:18:25"
"fw-fanalca-gzm0115-372-430-gzm0236";"false";"gzm0236";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CLL 18 # 106-46AUTOCEIBA //FIREWALL EN CLIENTE //5120// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"09/03/22 03:50:41"
"fw-sunrise-buena";"true";"SUC0060";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BUENAVENTURA // CALLE 7 N° 3-11 OFICINA 1001B // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"SEDE CLIENTE";"10/09/22 09:57:55"
"FW-ATLAS2";"false";"tdy0004";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Cambio nombres de usuario";"TRIARA\BUNKER3\J07(AB)\31";"09/03/22 03:51:55"
"V94-ALADDIN";"false";"ahcas98";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"";"";"22/09/20 10:47:03"
"FW-CONSORCIO_2_MIG";"true";"CME0700";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // BOGOTÁ // TRIARA // FIREWALL EN CLIENTE";"";"15/04/23 01:44:44"
"fw-sunrise-bog";"true";"SUC0065";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // CALLE 46A N° 82-54 BODEGA 8 // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"SEDE CLIENTE";"06/10/22 01:06:44"
"colpatria-triara";"false";"sfw0043";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"IPS TELMEX";"Instalación por Traslado entre Clientes";"TRIARA\BUNKER1\R29(AB)\36";"07/12/21 03:44:43"
"fw-fanalca-gzm0134-378-gzm0231";"false";"gzm0231";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CALLE 38 # 6 NORTE-35, CENTRO COMERCIALFONDEICON //FIREWALL EN CLIENTE //12288// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"09/03/22 03:45:42"
"fw_corrempresarial1";"true";"CNI0059";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOPORTE COMERCIAL CORPO // CORREO //  BOGOTA / /DATACENTER SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD)      CNI0059";"";"08/06/22 09:59:28"
"fw-hpsa-1";"true";"TFM0500";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"CI- MEJORAMIENTO IW 2";"TRIARA\BUNKER4\AX13(AB)\6 TRIARA\BUNKER4\AX13(AB)\5 TRIARA\BUNKER4\AY13(AB)\3 TRIARA\BUNKER4\AY13(AB)\2";"11/03/23 01:34:10"
"V067-USER-A(fw_central_eyn02-n3)";"true";"USARB59";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // BOGOTA // DATACENTER TRIARA // FIREWALL CENTRALIZADO // SERVICIO BASE USARB59";"";"27/04/22 16:12:40"
"V199-RUSH(fw_central_eyn02-n3)";"true";"CCFCC23";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // MEDELLIN// TRIARA MEDELLIN// FIREWALL CENTRALIZADO // 50 MB";"";"08/06/22 10:03:19"
"FW-MEGACENTER2";"true";"TFM1799";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI -  proyecto Implementación DRP en Datacenter Megacenter";"";"04/10/22 01:11:19"
"FGT30E5619057667(fw_gzm0162_fw_fanalca_gzm0062-63-166-gzm0162)";"true";"GZM0162";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA //  CALLE 80 N° 81A-05 // Firewall 30E // 750592 //  REEMPLAZO OT 14432518 // Supermotos Cundinamarca";"";"08/06/22 10:00:47"
"V17-INTERLLAPRO (fw-chasis-bk4)";"false";"cidll16";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Fierewall";"";"19/08/20 23:18:08"
"V19-ASISBOL";"false";"becoo14";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // CORREO // SIBERIA // DATACENTER TRIARA // Datacenter // IT (Servicios Profesionales Administrados) (ITO) // Servicios Profesionales IT // SERVICIOS ESPECIALES DATACENTER (Servicios Profesionales IT)";"";"02/07/21 03:31:50"
"V21-PrAlianWA@FG3K1B3I11700698 (mithrandir)";"false";"alu0055";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"firewall telmex";"FIREWALL";"";"22/04/20 10:08:18"
"V123-REDEBA(fw_central_eyn02-n3)";"true";"RMC0716";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // SAP 6000010172 // FIREWALL DE 2M // IDC TRIARA // RMC0716";"";"04/02/23 01:23:33"
"FW-SSANGYONG1";"false";"smcol45";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO //   BOGOTA/ / DATACENTER ORTEZAL  //  FIREWALL CENTRALIZADO PRIMARIO";"ORTEZAL\BUNKER1\AB12(AB)\31";"09/03/22 03:52:33"
"V56-COLTCHAT (mithrandir)";"false";"cdi0179";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // BOGOTA // TRIARA // FIREWALL";"";"22/04/20 10:08:19"
"localhost";"true";"TFM1376";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI - Base de datos Central (RDBMS) –MS –SQL";"CLT230_TRI_INT_GESTION_OSS | Virtualization Layer Software (d-tfm4563-gah12-13-sr645)";"24/04/23 01:27:45"
"faz-centralizadoeyn";"true";"TFM3187";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"";"CI_PROYECTO_FIREWALL_AUTOMATIZACION_VIRTUAL_1";"";"24/04/23 02:29:18"
"V79-ENTCARG";"false";"eft0026";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL INTERMEDIAS // BOGOTA // datacenter Triara  // FIREWALL CENTRALIZADO";"";"10/06/22 14:55:11"
"V200-SPORT(fw_central_eyn02-n3)";"true";"SBHX009";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS COLLOCATION SERVICES";"SOP COM CORP//  BOGOTÁ // DATACENTER TRIARA // COLLOCATION  // 10MBPS";"";"08/06/22 10:03:20"
"FW-VALOREM1";"false";"vab0083";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE CORPO//FIREWALL//100MB//TRIARA";"TRIARA\BUNKER4\AY13(AB)\19";"09/03/22 03:52:41"
"FGT30E5619078581(fw_gzm0276_fw-fanalca-gzm0431-433-434-gzm0276)";"true";"GZM0276";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BUCARAMANGA //CRA 25 # 21-08AUTOPALMA //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:00:51"
"V182-COMFCA(fw_central_eyn02-n3)";"true";"CCFCC31";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // BOGOTA // TRIARA BOG // FIREWALL CENTRALIZADO // 50 MB";"";"27/04/22 16:14:47"
"V04-BANCOLDEXB (mgmtvpnnodo2)";"false";"bdx0047";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"SERVICIO DE COLLOCATION - ACCESO REMOTO VPN IP´SEC";"";"19/08/20 23:19:27"
"FW-Cloud_AVAL_Triara-W13";"false";"att3924";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"CLOUD AVAL // Firewall Dedicado AVAL - Triara Nodo 2 // ATT3924";"TRIARA\BUNKER4\AW13(AB)\7 TRIARA\BUNKER4\AW13(AB)\6";"10/12/21 03:52:18"
"FGT30E5619078707(fw_gzm0228_fw_fanalca_gzm027-28-283-gzm0228)";"true";"GZM0228";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BOGOTA //CARERA19 134 A 41SUPERMOTOS DE BOGOTA //FIREWALL EN CLIENTE //5120// REEMPLAZO OT 14300632";"";"08/06/22 10:00:55"
"V188-MEDERI";"false";"evn0048";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO// BOGOTA // TRIARA // FIREWALL CENTRALIZADO // 5 MBPS";"";"06/05/22 08:24:13"
"FGT30E5619078314(fw_gzm0220_fw_fanalca_gzm0041-040-347-gmz0220)";"true";"GZM0220";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CARRERAA 15 # 10-17SUPERMOTOS DE CALI //FIREWALL EN CLIENTE //5120// REEMPLAZO OT 14300632";"";"08/06/22 10:00:07"
"FW-MGMTVPN2_N1";"false";"tfm0920";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"CI-FW MANAGEMENT VPN 2";"";"10/12/21 03:36:01"
"FW-KOBA2";"false";"kcv0064";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP // CORREO // BOGOTA // DATACENTER TRIARA // FIREWALL.";"TRIARA\BUNKER2\T6(AB)\27";"21/07/22 00:42:11"
"fw_axa_104arl";"true";"SFW0192";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO //  BOGOTA// AV. 15 N° 104 - 33 PISO 3// BOGOTA ARL // FIREWALL EN CLIENTE";"";"11/04/23 01:02:25"
"FW-FINANCREDITO1";"false";"fmn0072";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MPLS INTRANET LOCAL";"SOP COMERCIAL// MPLS INTRA LOCAL 600K // KR 11 # 82 -71 BOGOTA CC ANDINO LOCAL 321";"TRIARA\BUNKER4\AX13(AB)\17";"21/03/23 10:35:38"
"fazvm64-colsanitas_internet";"true";"CLL0142";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"";"SOP COM CORP//SIBERIA//DATACENTER TRIARA// HOSTING VIRTUAL - FAZ";"";"21/04/23 02:31:21"
"V35-FiduDB@FG3K1B3I11700698 (mithrandir)";"false";"fir0020";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"No Administrado por CLARO //Internet Ancho de Banda - Telmex seguridad - Admin ancho de banda";"";"22/04/20 10:08:21"
"FW-SODEXO-TRIARA2";"false";"sqd0138";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // CORREO ///SIBERIA// DATACENTER TRIARA// (SERVICIOS PROFESIONALES DE SEGURIDAD)// FW NODO2";"TRIARA\BUNKER2\U6(AB)\12";"16/03/22 03:38:43"
